"id_auto";"SANDRE";"auteur_apa";"cd_apa"
132636;"17311";"REF_OMNIDIA";"PINA"
132637;"17312";"REF_OMNIDIA";"PISL"
132638;"17313";"REF_OMNIDIA";"PISO"
132640;"17315";"REF_OMNIDIA";"PIST"
132641;"17316";"REF_OMNIDIA";"PISU"
132642;"17317";"REF_OMNIDIA";"PITB"
132644;"17319";"REF_OMNIDIA";"PJAP"
132645;"17320";"REF_OMNIDIA";"PLCA"
132647;"17321";"REF_OMNIDIA";"PLCD"
132648;"17322";"REF_OMNIDIA";"PLCE"
132649;"17323";"REF_OMNIDIA";"PLDI"
132650;"17324";"REF_OMNIDIA";"PLDO"
132651;"17325";"REF_OMNIDIA";"PLDV"
132652;"17326";"REF_OMNIDIA";"PLEC"
132653;"17327";"REF_OMNIDIA";"PLFU"
132654;"17328";"REF_OMNIDIA";"PLGA"
132656;"17329";"REF_OMNIDIA";"PLGE"
132657;"17330";"REF_OMNIDIA";"PLGF"
132658;"17331";"REF_OMNIDIA";"PLGH"
132659;"17332";"REF_OMNIDIA";"PLGI"
132660;"17334";"REF_OMNIDIA";"PLGP"
132661;"17335";"REF_OMNIDIA";"PLIL"
132662;"17336";"REF_OMNIDIA";"PLIU"
132663;"17337";"REF_OMNIDIA";"PLIY"
132664;"17338";"REF_OMNIDIA";"PLLE"
132667;"17339";"REF_OMNIDIA";"PLLI"
132668;"17340";"REF_OMNIDIA";"PLLN"
132669;"17341";"REF_OMNIDIA";"PLAI"
132670;"17342";"REF_OMNIDIA";"PLAM"
132671;"17343";"REF_OMNIDIA";"PLAP"
132672;"17344";"REF_OMNIDIA";"PJAR"
132673;"17345";"REF_OMNIDIA";"PJAT"
132674;"17346";"REF_OMNIDIA";"PJHD"
132675;"17347";"REF_OMNIDIA";"PJMA"
132677;"17349";"REF_OMNIDIA";"PJOH"
132678;"17350";"REF_OMNIDIA";"PKIT"
132679;"17351";"REF_OMNIDIA";"PKJA"
132681;"17353";"REF_OMNIDIA";"PKOC"
132682;"17354";"REF_OMNIDIA";"PKRA"
132683;"17355";"REF_OMNIDIA";"PKRY"
132686;"17356";"REF_OMNIDIA";"PKSK"
132687;"17357";"REF_OMNIDIA";"PKST"
132689;"17359";"REF_OMNIDIA";"PINE"
132690;"17360";"REF_OMNIDIA";"PINF"
132691;"17361";"REF_OMNIDIA";"PINV"
132693;"17362";"REF_OMNIDIA";"PISG"
132694;"17363";"REF_OMNIDIA";"PITL"
132695;"17364";"REF_OMNIDIA";"PITP"
132696;"17365";"REF_OMNIDIA";"PIVA"
132697;"17366";"REF_OMNIDIA";"PIXP"
132698;"17367";"REF_OMNIDIA";"PJAC"
132699;"17368";"REF_OMNIDIA";"PJAN"
132700;"17369";"REF_OMNIDIA";"PJON"
132701;"17370";"REF_OMNIDIA";"PJOU"
132703;"17371";"REF_OMNIDIA";"PJUL"
132704;"17372";"REF_OMNIDIA";"PJUN"
132705;"17373";"REF_OMNIDIA";"PJUR"
132706;"17374";"REF_OMNIDIA";"PKAN"
132707;"17375";"REF_OMNIDIA";"PKAR"
132708;"17376";"REF_OMNIDIA";"PKER"
132709;"17377";"REF_OMNIDIA";"PKUE"
132710;"17378";"REF_OMNIDIA";"PKUO"
132711;"17379";"REF_OMNIDIA";"PKUR"
132714;"17382";"REF_OMNIDIA";"PLAD"
132715;"17383";"REF_OMNIDIA";"PLAG"
132716;"17384";"REF_OMNIDIA";"PLBL"
132717;"17385";"REF_OMNIDIA";"PLBM"
132718;"17386";"REF_OMNIDIA";"PLBP"
132719;"17387";"REF_OMNIDIA";"PLBR"
132721;"17388";"REF_OMNIDIA";"PLAQ"
132725;"17391";"REF_OMNIDIA";"PLCH"
132726;"17392";"REF_OMNIDIA";"PLCI"
132727;"17393";"REF_OMNIDIA";"PLCT"
132728;"17394";"REF_OMNIDIA";"PLDA"
132729;"17395";"REF_OMNIDIA";"PLDG"
132730;"17396";"REF_OMNIDIA";"PLEM"
132733;"17397";"REF_OMNIDIA";"PLEN"
132736;"17398";"REF_OMNIDIA";"PLES"
132737;"17399";"REF_OMNIDIA";"PLEV"
132739;"17400";"REF_OMNIDIA";"PLFL"
132742;"17404";"REF_OMNIDIA";"PLHE"
132743;"17406";"REF_OMNIDIA";"PLHU"
132747;"17409";"REF_OMNIDIA";"PLLP"
132748;"17410";"REF_OMNIDIA";"PLLT"
132749;"17411";"REF_OMNIDIA";"PLLU"
132751;"17413";"REF_OMNIDIA";"PLMC"
132752;"17414";"REF_OMNIDIA";"PLMO"
132753;"17415";"REF_OMNIDIA";"PLOK"
132758;"17418";"REF_OMNIDIA";"PLPA"
132759;"17419";"REF_OMNIDIA";"PLPD"
132761;"17420";"REF_OMNIDIA";"PLPE"
132762;"17421";"REF_OMNIDIA";"PLPL"
132763;"17422";"REF_OMNIDIA";"PLRE"
132764;"17423";"REF_OMNIDIA";"PLRG"
132765;"17424";"REF_OMNIDIA";"PLRH"
132766;"17425";"REF_OMNIDIA";"PLRM"
132767;"17426";"REF_OMNIDIA";"PLRO"
132768;"17427";"REF_OMNIDIA";"PLRT"
132770;"17429";"REF_OMNIDIA";"PLTC"
132771;"17430";"REF_OMNIDIA";"PLTE"
132772;"17431";"REF_OMNIDIA";"PLTI"
132773;"17432";"REF_OMNIDIA";"PLTM"
132774;"17433";"REF_OMNIDIA";"PLTR"
132776;"17435";"REF_OMNIDIA";"PLTT"
132777;"17436";"REF_OMNIDIA";"PLMT"
132779;"17437";"REF_OMNIDIA";"PLNA"
132780;"17438";"REF_OMNIDIA";"PLNC"
132782;"17440";"REF_OMNIDIA";"PLNR"
132783;"17441";"REF_OMNIDIA";"PLNT"
132787;"17445";"REF_OMNIDIA";"PLPP"
132789;"17446";"REF_OMNIDIA";"PLPS"
132790;"17447";"REF_OMNIDIA";"PLPU"
132791;"17448";"REF_OMNIDIA";"PLRB"
132793;"17450";"REF_OMNIDIA";"PLRU"
132795;"17452";"REF_OMNIDIA";"PLSB"
132796;"17453";"REF_OMNIDIA";"PLSC"
132799;"17455";"REF_OMNIDIA";"PLSP"
132800;"17456";"REF_OMNIDIA";"PLTU"
132802;"17460";"REF_OMNIDIA";"PLVU"
132803;"17461";"REF_OMNIDIA";"PMAD"
132805;"17463";"REF_OMNIDIA";"PMCH"
132806;"17464";"REF_OMNIDIA";"PMCO"
132807;"17465";"REF_OMNIDIA";"PMCP"
132808;"17466";"REF_OMNIDIA";"PMCS"
132809;"17467";"REF_OMNIDIA";"PMCU"
132810;"17469";"REF_OMNIDIA";"PMET"
132811;"17470";"REF_OMNIDIA";"PMFL"
132812;"17471";"REF_OMNIDIA";"PMGL"
132813;"17472";"REF_OMNIDIA";"PMGM"
132814;"17474";"REF_OMNIDIA";"PMI3"
132817;"17477";"REF_OMNIDIA";"PMNL"
132820;"17480";"REF_OMNIDIA";"PMOE"
132821;"17481";"REF_OMNIDIA";"PMOH"
132822;"17482";"REF_OMNIDIA";"PMON"
132823;"17483";"REF_OMNIDIA";"PMPA"
132825;"17486";"REF_OMNIDIA";"PMUR"
132826;"17487";"REF_OMNIDIA";"PNAU"
132827;"17488";"REF_OMNIDIA";"PNBF"
132828;"17489";"REF_OMNIDIA";"PNBI"
132829;"17490";"REF_OMNIDIA";"PNBL"
132830;"17491";"REF_OMNIDIA";"PMAF"
132831;"17492";"REF_OMNIDIA";"PMAG"
132832;"17495";"REF_OMNIDIA";"PMAN"
132836;"17497";"REF_OMNIDIA";"PMBS"
132837;"17498";"REF_OMNIDIA";"PMCA"
132838;"17499";"REF_OMNIDIA";"PMDI"
132839;"17500";"REF_OMNIDIA";"PMED"
132840;"17501";"REF_OMNIDIA";"PMEF"
132841;"17502";"REF_OMNIDIA";"PMEG"
132843;"17503";"REF_OMNIDIA";"PMEI"
132844;"17504";"REF_OMNIDIA";"PMER"
132845;"17505";"REF_OMNIDIA";"PMES"
132846;"17506";"REF_OMNIDIA";"PMIF"
132847;"17507";"REF_OMNIDIA";"PMIM"
132848;"17508";"REF_OMNIDIA";"PMIN"
132849;"17509";"REF_OMNIDIA";"PMIO"
132851;"17510";"REF_OMNIDIA";"PMLT"
132852;"17511";"REF_OMNIDIA";"PMNF"
132853;"17512";"REF_OMNIDIA";"PMNI"
132855;"17513";"REF_OMNIDIA";"PMRG"
132858;"17514";"REF_OMNIDIA";"PMRI"
132859;"17515";"REF_OMNIDIA";"PMRO"
132860;"17516";"REF_OMNIDIA";"PMSC"
132861;"17517";"REF_OMNIDIA";"PMSI"
132862;"17518";"REF_OMNIDIA";"PMSP"
132863;"17519";"REF_OMNIDIA";"PMTC"
132866;"17520";"REF_OMNIDIA";"PNCA"
132869;"17521";"REF_OMNIDIA";"PNCU"
132874;"17523";"REF_OMNIDIA";"PNDO"
132875;"17524";"REF_OMNIDIA";"PNDP"
132876;"17525";"REF_OMNIDIA";"PNEG"
132877;"17526";"REF_OMNIDIA";"PNEI"
132878;"17527";"REF_OMNIDIA";"PNGR"
132881;"17529";"REF_OMNIDIA";"PNIP"
132882;"17530";"REF_OMNIDIA";"PNJA"
132884;"17532";"REF_OMNIDIA";"PNOV"
132885;"17533";"REF_OMNIDIA";"PNPE"
132886;"17534";"REF_OMNIDIA";"PNPG"
132887;"17535";"REF_OMNIDIA";"PNPP"
132889;"17537";"REF_OMNIDIA";"PNRD"
132890;"17538";"REF_OMNIDIA";"PNRG"
132891;"17539";"REF_OMNIDIA";"PNTU"
132892;"17540";"REF_OMNIDIA";"PNVI"
132893;"17541";"REF_OMNIDIA";"POAM"
132895;"17542";"REF_OMNIDIA";"POBA"
132897;"17544";"REF_OMNIDIA";"POBT"
132898;"17545";"REF_OMNIDIA";"POCC"
132902;"17549";"REF_OMNIDIA";"PNEX"
132903;"17550";"REF_OMNIDIA";"PNFR"
132904;"17551";"REF_OMNIDIA";"PNGF"
132905;"17552";"REF_OMNIDIA";"PNGL"
132906;"17553";"REF_OMNIDIA";"PNMP"
132907;"17554";"REF_OMNIDIA";"PNOB"
132908;"17555";"REF_OMNIDIA";"PNOC"
132909;"17556";"REF_OMNIDIA";"PNOD"
132910;"17557";"REF_OMNIDIA";"PNOF"
132911;"17558";"REF_OMNIDIA";"PNOR"
132912;"17559";"REF_OMNIDIA";"PNOT"
132913;"17560";"REF_OMNIDIA";"PNRO"
132914;"17561";"REF_OMNIDIA";"PNSC"
132916;"17562";"REF_OMNIDIA";"PNSE"
132917;"17564";"REF_OMNIDIA";"PNTF"
132918;"17565";"REF_OMNIDIA";"PNTL"
132919;"17566";"REF_OMNIDIA";"PNTP"
132920;"17567";"REF_OMNIDIA";"POCO"
132921;"17568";"REF_OMNIDIA";"POMD"
132922;"17569";"REF_OMNIDIA";"POMO"
132923;"17570";"REF_OMNIDIA";"POMT"
132924;"17571";"REF_OMNIDIA";"POMU"
132925;"17572";"REF_OMNIDIA";"POOM"
132926;"17573";"REF_OMNIDIA";"POPE"
132927;"17574";"REF_OMNIDIA";"POPO"
132928;"17575";"REF_OMNIDIA";"POVI"
132929;"17576";"REF_OMNIDIA";"POVT"
132931;"17578";"REF_OMNIDIA";"PPAG"
132932;"17579";"REF_OMNIDIA";"PPAL"
132933;"17580";"REF_OMNIDIA";"PPAP"
132934;"17581";"REF_OMNIDIA";"PPAR"
132935;"17582";"REF_OMNIDIA";"PPCM"
132936;"17583";"REF_OMNIDIA";"PPCU"
132937;"17584";"REF_OMNIDIA";"PPCV"
132939;"17585";"REF_OMNIDIA";"PPDA"
132940;"17586";"REF_OMNIDIA";"PPDD"
132941;"17587";"REF_OMNIDIA";"PPDE"
132942;"17588";"REF_OMNIDIA";"PPEG"
132943;"17589";"REF_OMNIDIA";"PPEL"
132944;"17590";"REF_OMNIDIA";"PPEP"
132946;"17591";"REF_OMNIDIA";"PPER"
132947;"17592";"REF_OMNIDIA";"PPES"
132948;"17593";"REF_OMNIDIA";"PPET"
132949;"17595";"REF_OMNIDIA";"PPIT"
132950;"17596";"REF_OMNIDIA";"PPJE"
132951;"17597";"REF_OMNIDIA";"PPKO"
132952;"17598";"REF_OMNIDIA";"PPLB"
132953;"17599";"REF_OMNIDIA";"PORF"
132954;"17600";"REF_OMNIDIA";"PORH"
132955;"17601";"REF_OMNIDIA";"PORI"
132956;"17602";"REF_OMNIDIA";"POSO"
132957;"17603";"REF_OMNIDIA";"POSR"
132958;"17604";"REF_OMNIDIA";"POVA"
132959;"17605";"REF_OMNIDIA";"PPAS"
132960;"17606";"REF_OMNIDIA";"PPAT"
132962;"17607";"REF_OMNIDIA";"PPBL"
132963;"17608";"REF_OMNIDIA";"PPBR"
132964;"17609";"REF_OMNIDIA";"PPCA"
132965;"17610";"REF_OMNIDIA";"PPCC"
132966;"17611";"REF_OMNIDIA";"PPLY"
132967;"17612";"REF_OMNIDIA";"PPCL"
132968;"17613";"REF_OMNIDIA";"PPDF"
132970;"17615";"REF_OMNIDIA";"PPDI"
132971;"17616";"REF_OMNIDIA";"PPDS"
132972;"17618";"REF_OMNIDIA";"PPDV"
132973;"17619";"REF_OMNIDIA";"PPEA"
132974;"17620";"REF_OMNIDIA";"PPGR"
132975;"17621";"REF_OMNIDIA";"PPGT"
132976;"17622";"REF_OMNIDIA";"PPHB"
132977;"17623";"REF_OMNIDIA";"PPIA"
132978;"17624";"REF_OMNIDIA";"PPIC"
132979;"17625";"REF_OMNIDIA";"PPIN"
132980;"17626";"REF_OMNIDIA";"PPIS"
132981;"17627";"REF_OMNIDIA";"PPLL"
132982;"17628";"REF_OMNIDIA";"PPLR"
132985;"17629";"REF_OMNIDIA";"PPLT"
132986;"17630";"REF_OMNIDIA";"PPLU"
132987;"17631";"REF_OMNIDIA";"PPMA"
132988;"17632";"REF_OMNIDIA";"PPMG"
132990;"17634";"REF_OMNIDIA";"PPOR"
132991;"17635";"REF_OMNIDIA";"PPPA"
132992;"17636";"REF_OMNIDIA";"PPPC"
132993;"17637";"REF_OMNIDIA";"PPPO"
132994;"17638";"REF_OMNIDIA";"PPPY"
132995;"17639";"REF_OMNIDIA";"PPRA"
132996;"17640";"REF_OMNIDIA";"PPRC"
132997;"17641";"REF_OMNIDIA";"PPSB"
132998;"17643";"REF_OMNIDIA";"PPSI"
133000;"17644";"REF_OMNIDIA";"PPSL"
133001;"17645";"REF_OMNIDIA";"PPSM"
133002;"17646";"REF_OMNIDIA";"PPST"
133003;"17647";"REF_OMNIDIA";"PPUG"
133005;"17648";"REF_OMNIDIA";"PPUL"
133006;"17650";"REF_OMNIDIA";"PPUS"
133007;"17651";"REF_OMNIDIA";"PPVF"
133009;"17653";"REF_OMNIDIA";"PPVS"
133011;"17654";"REF_OMNIDIA";"PPMO"
133012;"17655";"REF_OMNIDIA";"PPNA"
133013;"17656";"REF_OMNIDIA";"PPOA"
133014;"17657";"REF_OMNIDIA";"PPOD"
133015;"17658";"REF_OMNIDIA";"PPOF"
133017;"17659";"REF_OMNIDIA";"PPOG"
133018;"17660";"REF_OMNIDIA";"PPOL"
133020;"17663";"REF_OMNIDIA";"PPRL"
133021;"17664";"REF_OMNIDIA";"PPRN"
133025;"17667";"REF_OMNIDIA";"PPSV"
133026;"17669";"REF_OMNIDIA";"PPTG"
133027;"17671";"REF_OMNIDIA";"PPUB"
133028;"17672";"REF_OMNIDIA";"PPUC"
133029;"17673";"REF_OMNIDIA";"PPUD"
133031;"17675";"REF_OMNIDIA";"PQCO"
133032;"17676";"REF_OMNIDIA";"PQDP"
133033;"17677";"REF_OMNIDIA";"PQLE"
133034;"17678";"REF_OMNIDIA";"PQMA"
133035;"17679";"REF_OMNIDIA";"PQMI"
133036;"17680";"REF_OMNIDIA";"PQSO"
133037;"17681";"REF_OMNIDIA";"PRAT"
133038;"17682";"REF_OMNIDIA";"PRBA"
133039;"17683";"REF_OMNIDIA";"PRBC"
133040;"17684";"REF_OMNIDIA";"PRBE"
133041;"17685";"REF_OMNIDIA";"PRBI"
133043;"17686";"REF_OMNIDIA";"PRBR"
133044;"17688";"REF_OMNIDIA";"PREV"
133045;"17689";"REF_OMNIDIA";"PRFA"
133046;"17690";"REF_OMNIDIA";"PRFR"
133047;"17691";"REF_OMNIDIA";"PRGO"
133048;"17692";"REF_OMNIDIA";"PRHA"
133049;"17693";"REF_OMNIDIA";"PRHB"
133050;"17694";"REF_OMNIDIA";"PRHE"
133051;"17695";"REF_OMNIDIA";"PRHS"
133052;"17696";"REF_OMNIDIA";"PRHU"
133053;"17697";"REF_OMNIDIA";"PRHZ"
133054;"17698";"REF_OMNIDIA";"PRIC"
133057;"17700";"REF_OMNIDIA";"PRLA"
133058;"17701";"REF_OMNIDIA";"PRLI"
133059;"17702";"REF_OMNIDIA";"PRPR"
133060;"17703";"REF_OMNIDIA";"PRRA"
133061;"17704";"REF_OMNIDIA";"PRRE"
133062;"17705";"REF_OMNIDIA";"PRSA"
133063;"17706";"REF_OMNIDIA";"PRSC"
133064;"17707";"REF_OMNIDIA";"PRSU"
133065;"17708";"REF_OMNIDIA";"PQST"
133066;"17709";"REF_OMNIDIA";"PQSU"
133067;"17710";"REF_OMNIDIA";"PQUA"
133068;"17711";"REF_OMNIDIA";"PRAB"
133070;"17713";"REF_OMNIDIA";"PRAG"
133074;"17716";"REF_OMNIDIA";"PRCA"
133075;"17717";"REF_OMNIDIA";"PREC"
133076;"17718";"REF_OMNIDIA";"PREI"
133078;"17720";"REF_OMNIDIA";"PREN"
133079;"17721";"REF_OMNIDIA";"PRHH"
133081;"17723";"REF_OMNIDIA";"PRHL"
133082;"17724";"REF_OMNIDIA";"PRHN"
133083;"17725";"REF_OMNIDIA";"PRHR"
133084;"17726";"REF_OMNIDIA";"PROM"
133086;"17727";"REF_OMNIDIA";"PROP"
133087;"17728";"REF_OMNIDIA";"PROR"
133088;"17730";"REF_OMNIDIA";"PROV"
133089;"17731";"REF_OMNIDIA";"PRPI"
133091;"17733";"REF_OMNIDIA";"PRSV"
133092;"17734";"REF_OMNIDIA";"PRTC"
133093;"17735";"REF_OMNIDIA";"PRTF"
133094;"17736";"REF_OMNIDIA";"PRTT"
133095;"17737";"REF_OMNIDIA";"PRTU"
133097;"17739";"REF_OMNIDIA";"PSAK"
133098;"17740";"REF_OMNIDIA";"PSAN"
133099;"17741";"REF_OMNIDIA";"PSAP"
133101;"17742";"REF_OMNIDIA";"PSAV"
133102;"17743";"REF_OMNIDIA";"PSAX"
133103;"17744";"REF_OMNIDIA";"PSBA"
133104;"17745";"REF_OMNIDIA";"PSBN"
133105;"17746";"REF_OMNIDIA";"PSBO"
133106;"17747";"REF_OMNIDIA";"PSBS"
133107;"17748";"REF_OMNIDIA";"PSBT"
133108;"17749";"REF_OMNIDIA";"PSBU"
133110;"17751";"REF_OMNIDIA";"PSCR"
133111;"17753";"REF_OMNIDIA";"PSCU"
133112;"17754";"REF_OMNIDIA";"PSDB"
133113;"17755";"REF_OMNIDIA";"PSDC"
133114;"17757";"REF_OMNIDIA";"PSDI"
133115;"17758";"REF_OMNIDIA";"PRUT"
133116;"17759";"REF_OMNIDIA";"PRVA"
133117;"17760";"REF_OMNIDIA";"PRVS"
133118;"17761";"REF_OMNIDIA";"PSAB"
133119;"17762";"REF_OMNIDIA";"PSAC"
133122;"17763";"REF_OMNIDIA";"PSAD"
133123;"17764";"REF_OMNIDIA";"PSAE"
133124;"17765";"REF_OMNIDIA";"PSAG"
133125;"17766";"REF_OMNIDIA";"PSBB"
133126;"17767";"REF_OMNIDIA";"PSBC"
133127;"17768";"REF_OMNIDIA";"PSBE"
133129;"17769";"REF_OMNIDIA";"PSBF"
133130;"17770";"REF_OMNIDIA";"PSBG"
133131;"17771";"REF_OMNIDIA";"PSBI"
133133;"17772";"REF_OMNIDIA";"PSBM"
133134;"17773";"REF_OMNIDIA";"PSCA"
133136;"17774";"REF_OMNIDIA";"PSCB"
133137;"17775";"REF_OMNIDIA";"PSCE"
133138;"17776";"REF_OMNIDIA";"PSCH"
133139;"17777";"REF_OMNIDIA";"PSCL"
133140;"17778";"REF_OMNIDIA";"PSCM"
133142;"17780";"REF_OMNIDIA";"PSDN"
133145;"17782";"REF_OMNIDIA";"PSDV"
133146;"17783";"REF_OMNIDIA";"PSEA"
133147;"17785";"REF_OMNIDIA";"PSEG"
133148;"17786";"REF_OMNIDIA";"PSFR"
133149;"17787";"REF_OMNIDIA";"PSFU"
133150;"17788";"REF_OMNIDIA";"PSGA"
133151;"17789";"REF_OMNIDIA";"PSGB"
133152;"17790";"REF_OMNIDIA";"PSGC"
133153;"17791";"REF_OMNIDIA";"PSGF"
133154;"17792";"REF_OMNIDIA";"PSGG"
133155;"17793";"REF_OMNIDIA";"PSHT"
133156;"17794";"REF_OMNIDIA";"PSHW"
133159;"17796";"REF_OMNIDIA";"PSIA"
133161;"17797";"REF_OMNIDIA";"PSIB"
133162;"17798";"REF_OMNIDIA";"PSIE"
133163;"17799";"REF_OMNIDIA";"PSLC"
133164;"17800";"REF_OMNIDIA";"PSLI"
133165;"17801";"REF_OMNIDIA";"PSLL"
133166;"17802";"REF_OMNIDIA";"PSLM"
133167;"17803";"REF_OMNIDIA";"PSLO"
133168;"17804";"REF_OMNIDIA";"PSLU"
133169;"17805";"REF_OMNIDIA";"PSMS"
133170;"17806";"REF_OMNIDIA";"PSNA"
133172;"17807";"REF_OMNIDIA";"PSNE"
133173;"17808";"REF_OMNIDIA";"PSNF"
133174;"17809";"REF_OMNIDIA";"PSNO"
133175;"17810";"REF_OMNIDIA";"PSOB"
133176;"17811";"REF_OMNIDIA";"PSOC"
133177;"17812";"REF_OMNIDIA";"PSEN"
133178;"17813";"REF_OMNIDIA";"PSEP"
133179;"17814";"REF_OMNIDIA";"PSER"
133181;"17815";"REF_OMNIDIA";"PSET"
133182;"17816";"REF_OMNIDIA";"PSFA"
133183;"17817";"REF_OMNIDIA";"PSFC"
133184;"17818";"REF_OMNIDIA";"PSFL"
133185;"17819";"REF_OMNIDIA";"PSGL"
133186;"17820";"REF_OMNIDIA";"PSGN"
133187;"17821";"REF_OMNIDIA";"PSGR"
133188;"17822";"REF_OMNIDIA";"PSGS"
133189;"17823";"REF_OMNIDIA";"PSHE"
133190;"17824";"REF_OMNIDIA";"PSHK"
133193;"17826";"REF_OMNIDIA";"PSIF"
133194;"17827";"REF_OMNIDIA";"PSIG"
133199;"17830";"REF_OMNIDIA";"PSIR"
133200;"17831";"REF_OMNIDIA";"PSIS"
133201;"17832";"REF_OMNIDIA";"PSKO"
133202;"17833";"REF_OMNIDIA";"PSMB"
133203;"17834";"REF_OMNIDIA";"PSMD"
133204;"17835";"REF_OMNIDIA";"PSMF"
133205;"17836";"REF_OMNIDIA";"PSMO"
133206;"17837";"REF_OMNIDIA";"PSMR"
133207;"17838";"REF_OMNIDIA";"PSOF"
133208;"17839";"REF_OMNIDIA";"PSOK"
133209;"17840";"REF_OMNIDIA";"PSOP"
133210;"17841";"REF_OMNIDIA";"PSPB"
133211;"17842";"REF_OMNIDIA";"PSPC"
133212;"17843";"REF_OMNIDIA";"PSPD"
133213;"17844";"REF_OMNIDIA";"PSPP"
133214;"17845";"REF_OMNIDIA";"PSPU"
133215;"17846";"REF_OMNIDIA";"PSRA"
133216;"17847";"REF_OMNIDIA";"PSRB"
133218;"17848";"REF_OMNIDIA";"PSRC"
133219;"17850";"REF_OMNIDIA";"PSRH"
133220;"17851";"REF_OMNIDIA";"PSSL"
133221;"17852";"REF_OMNIDIA";"PSSR"
133222;"17853";"REF_OMNIDIA";"PSSU"
133223;"17854";"REF_OMNIDIA";"PSSV"
133224;"17855";"REF_OMNIDIA";"PSTB"
133225;"17856";"REF_OMNIDIA";"PSTC"
133226;"17857";"REF_OMNIDIA";"PSTD"
133228;"17859";"REF_OMNIDIA";"PSTU"
133231;"17862";"REF_OMNIDIA";"PSTY"
133232;"17863";"REF_OMNIDIA";"PSTZ"
133235;"17864";"REF_OMNIDIA";"PSUA"
133236;"17865";"REF_OMNIDIA";"PSPE"
133238;"17866";"REF_OMNIDIA";"PSPF"
133239;"17867";"REF_OMNIDIA";"PSPG"
133240;"17868";"REF_OMNIDIA";"PSPI"
133241;"17869";"REF_OMNIDIA";"PSPL"
133242;"17870";"REF_OMNIDIA";"PSPN"
133243;"17871";"REF_OMNIDIA";"PSPO"
133244;"17872";"REF_OMNIDIA";"PSRM"
133245;"17873";"REF_OMNIDIA";"PSRN"
133248;"17876";"REF_OMNIDIA";"PSSB"
133251;"17877";"REF_OMNIDIA";"PSSC"
133255;"17879";"REF_OMNIDIA";"PSTF"
133256;"17880";"REF_OMNIDIA";"PSTI"
133257;"17881";"REF_OMNIDIA";"PSTK"
133258;"17882";"REF_OMNIDIA";"PSTM"
133259;"17883";"REF_OMNIDIA";"PSTN"
133260;"17884";"REF_OMNIDIA";"PSTO"
133262;"17885";"REF_OMNIDIA";"PSTR"
133264;"17886";"REF_OMNIDIA";"PSTS"
133265;"17887";"REF_OMNIDIA";"PSUC"
133266;"17888";"REF_OMNIDIA";"PSUD"
133268;"17889";"REF_OMNIDIA";"PSUE"
133269;"17890";"REF_OMNIDIA";"PSUG"
133270;"17891";"REF_OMNIDIA";"PSUM"
133271;"17892";"REF_OMNIDIA";"PTAB"
133275;"17894";"REF_OMNIDIA";"PTAG"
133276;"17895";"REF_OMNIDIA";"PTAY"
133277;"17896";"REF_OMNIDIA";"PTBA"
133278;"17897";"REF_OMNIDIA";"PTBT"
133281;"17899";"REF_OMNIDIA";"PTGB"
133282;"17900";"REF_OMNIDIA";"PTGI"
133283;"17901";"REF_OMNIDIA";"PTGR"
133285;"17903";"REF_OMNIDIA";"PTHD"
133287;"17905";"REF_OMNIDIA";"PTHO"
133288;"17906";"REF_OMNIDIA";"PTHY"
133289;"17908";"REF_OMNIDIA";"PTNF"
133290;"17909";"REF_OMNIDIA";"PTNS"
133291;"17910";"REF_OMNIDIA";"PTOB"
133292;"17911";"REF_OMNIDIA";"PTOC"
133293;"17912";"REF_OMNIDIA";"PTOE"
133296;"17913";"REF_OMNIDIA";"PTOL"
133297;"17914";"REF_OMNIDIA";"PTRD"
133298;"17915";"REF_OMNIDIA";"PTRE"
133300;"17916";"REF_OMNIDIA";"PTRG"
133301;"17917";"REF_OMNIDIA";"PTRM"
133305;"17920";"REF_OMNIDIA";"PTRV"
133307;"17921";"REF_OMNIDIA";"PSUP"
133308;"17922";"REF_OMNIDIA";"PSUR"
133309;"17923";"REF_OMNIDIA";"PSUS"
133310;"17924";"REF_OMNIDIA";"PSVD"
133311;"17925";"REF_OMNIDIA";"PSVS"
133314;"17927";"REF_OMNIDIA";"PSZE"
133322;"17932";"REF_OMNIDIA";"PTEN"
133323;"17933";"REF_OMNIDIA";"PTFR"
133324;"17934";"REF_OMNIDIA";"PTIR"
133325;"17935";"REF_OMNIDIA";"PTJU"
133328;"17936";"REF_OMNIDIA";"PTKA"
133329;"17939";"REF_OMNIDIA";"PTMA"
133330;"17940";"REF_OMNIDIA";"PTMD"
133331;"17941";"REF_OMNIDIA";"PTOR"
133332;"17942";"REF_OMNIDIA";"PTOS"
133333;"17943";"REF_OMNIDIA";"PTPA"
133334;"17945";"REF_OMNIDIA";"PTPO"
133335;"17946";"REF_OMNIDIA";"PTQU"
133336;"17947";"REF_OMNIDIA";"PTRZ"
133340;"17949";"REF_OMNIDIA";"PTSO"
133341;"17950";"REF_OMNIDIA";"PTUB"
133342;"17951";"REF_OMNIDIA";"PTUF"
133343;"17952";"REF_OMNIDIA";"PTUM"
133344;"17953";"REF_OMNIDIA";"PTUR"
133345;"17954";"REF_OMNIDIA";"PUCU"
133346;"17955";"REF_OMNIDIA";"PUDI"
133347;"17957";"REF_OMNIDIA";"PUDU"
133348;"17958";"REF_OMNIDIA";"PUGL"
133350;"17959";"REF_OMNIDIA";"PUKR"
133351;"17960";"REF_OMNIDIA";"PULI"
